,depth,date,location_code,sample_id_x,elapsed_days,field_season,green_algae,cyanobacteria,brown/mixed_algae,cryptophytes,yellow_substances,total_chlorophyll,sample_id_y,location_name,ctd_conductivity_mscm,ctd_temp_c
696,"(13, 14]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,1.9736363636363636,0.0,1.3818181818181818,0.10363636363636365,0.07090909090909091,3.4600000000000004,HOR1415L2,Lake Hoare,0.6167428571428571,0.5302857142857142
697,"(13, 14]",2014-12-17,MIE,MIE2014L2,3670 days,2014-15,1.2671428571428573,0.0,0.05714285714285715,0.02,0.14857142857142858,1.342857142857143,MIE1415L2,Lake Miers,0.13578,5.2914
698,"(13, 14]",2015-01-01,FRX,FRX2014L3,3685 days,2014-15,0.0,0.206875,0.0,0.0,1.9725,0.206875,FRX1415L3,Lake Fryxell,6.63229,2.5212
699,"(13, 14]",2015-11-13,MIE,MIE2015L1,4001 days,2015-16,2.173636363636364,0.0,0.5172727272727273,0.25636363636363635,0.15181818181818182,2.9481818181818182,MIE1516L1,Lake Miers,0.1361,4.872
700,"(13, 14]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,1.208,0.0,2.0593333333333335,0.5313333333333333,0.15733333333333333,3.798,HOR1516L2,Lake Hoare,0.61341,0.5866
701,"(13, 14]",2016-01-01,FRX,FRX2015L3,4050 days,2015-16,0.0,0.31,0.0,0.0,1.6407692307692305,0.31,FRX1516L3,Lake Fryxell,6.57174,2.5402
702,"(13, 14]",2016-11-12,MIE,MIE1617L2,4366 days,2016-17,0.0,0.15,0.0,0.0,1.4725,0.15,MIE1617L1,Lake Miers,0.13230999999999998,4.703
703,"(13, 14]",2016-12-15,HOR,HOR1617L2,4399 days,2016-17,0.028749999999999998,0.0,2.73,0.853125,0.17,3.61,HOR1617L2,Lake Hoare,0.61105,0.464125
704,"(13, 14]",2017-12-15,MIE,MIE1718L2,4764 days,2017-18,2.5928571428571425,0.017142857142857144,0.4635714285714286,0.7578571428571428,0.36,3.8328571428571427,MIE1718L2,Lake Miers,0.13252,4.8055
705,"(13, 14]",2018-11-15,HOR,HOR1819L1,5099 days,2018-19,0.0,0.0,0.6519999999999999,0.756,0.20666666666666667,1.4093333333333333,HOR1819L1,Lake Hoare,0.6095885714285715,0.2904285714285714
706,"(13, 14]",2018-12-14,HOR,HOR1819L2,5128 days,2018-19,0.03476190476190476,0.0,3.8519047619047617,1.2223809523809526,0.17285714285714285,5.11,HOR1819L2,Lake Hoare,0.6094011111111111,0.3049
707,"(13, 14]",2018-12-29,MIE,MIE1819L2,5143 days,2018-19,1.135,0.005714285714285714,0.4764285714285714,0.8321428571428572,0.2414285714285714,2.4457142857142857,MIE1819L2,Lake Miers,0.13153,4.788157142857143
708,"(13, 14]",2019-11-16,HOR,HOR1920L1,5465 days,2019-20,0.6972222222222223,0.0,4.867777777777778,1.3822222222222222,0.2088888888888889,6.946666666666667,HOR1920L1,Lake Hoare,0.610975,0.266
709,"(13, 14]",2019-12-13,HOR,HOR1920L2,5492 days,2019-20,0.483,0.0,4.757,1.3379999999999999,0.24900000000000003,6.581,HOR1920L2,Lake Hoare,0.6028777777777778,0.30544444444444446
710,"(13, 14]",2021-12-20,FRX,FRX2122L2,6230 days,2021-22,0.0,0.46950000000000003,0.0,0.0,1.8635000000000002,0.46950000000000003,FRX2122L2,Lake Fryxell,6.44405,2.3495
711,"(13, 14]",2021-12-23,HOR,HOR2122L2,6233 days,2021-22,1.7100000000000002,0.0,2.074,0.398,0.20600000000000002,4.182,HOR2122L2,Lake Hoare,0.6084428571428572,0.464
712,"(13, 14]",2022-11-18,HOR,HOR2223L1,6563 days,2022-23,2.1435714285714287,0.0,0.9885714285714285,0.5714285714285714,0.18785714285714286,3.7014285714285715,HOR2223L1,Lake Hoare,0.61495,0.4711
713,"(13, 14]",2022-12-22,HOR,HOR2223L2,6597 days,2022-23,1.9854545454545454,0.0,1.7618181818181817,0.42454545454545456,0.19363636363636363,4.171818181818182,HOR2223L2,Lake Hoare,0.6164000000000001,0.5323333333333333
714,"(14, 15]",2004-12-02,FRX,FRX0405L2,3 days,2004-05,0.0,0.3133333333333333,0.0,0.09666666666666668,2.893333333333333,0.4166666666666667,FRX0405L2,Lake Fryxell,7.6671,2.12
715,"(14, 15]",2004-12-07,HOR,HOR0405L2,8 days,2004-05,0.0,0.0,1.67,0.42,0.2075,2.09,HOR0405L2,Lake Hoare,0.7129333333333333,0.19299999999999998
716,"(14, 15]",2004-12-29,FRX,FRX0405L3,30 days,2004-05,0.0,0.1725,0.0,0.35,2.7775,0.52,FRX0405L3,Lake Fryxell,7.5512,2.1085000000000003
717,"(14, 15]",2004-12-30,HOR,HOR0405L3,31 days,2004-05,0.0,0.0,1.7433333333333334,0.54,0.19666666666666668,2.283333333333333,HOR0405L3,Lake Hoare,0.7188,0.19933333333333336
718,"(14, 15]",2006-11-11,FRX,FRX0607L1,712 days,2006-07,0.0,0.348,0.0,0.0,1.86,0.348,FRX0607L1,Lake Fryxell,7.52995,2.075
719,"(14, 15]",2006-11-17,HOR,HOR0607L1,718 days,2006-07,0.0055,0.0,1.1835,1.0050000000000001,0.133,2.1925,HOR0607L1,Lake Hoare,0.7149333333333333,0.17600000000000002
720,"(14, 15]",2006-12-15,HOR,HOR0607L2,746 days,2006-07,0.01769230769230769,0.0,1.75,1.2553846153846153,0.11846153846153847,3.023076923076923,HOR0607L2,Lake Hoare,0.71445,0.1815
721,"(14, 15]",2007-11-17,HOR,HOR0708L1,1083 days,2007-08,0.0525,0.0,1.1975,1.65375,0.06625,2.9025,HOR0708L1,Lake Hoare,0.7121999999999999,0.201
722,"(14, 15]",2007-12-28,FRX,FRX070808L3,1124 days,2007-08,0.0,0.3516666666666666,0.0,0.0,2.1366666666666667,0.3516666666666666,FRX0708L3,Lake Fryxell,7.5593,2.1172500000000003
723,"(14, 15]",2008-01-03,HOR,HOR0708L6,1130 days,2007-08,0.0175,0.0,0.6833333333333332,1.5033333333333332,0.19499999999999998,2.205,HOR0708L3,Lake Hoare,0.7050000000000001,0.2353333333333333
724,"(14, 15]",2008-01-20,FRX,FRX070808L4,1147 days,2007-08,0.0,0.374,0.0,0.0,2.112,0.374,FRX0708L4,Lake Fryxell,7.583475,2.1195
725,"(14, 15]",2008-01-24,HOR,HOR0708L4,1151 days,2007-08,0.054375,0.0,1.354375,1.98125,0.08375,3.388125,HOR0708L4,Lake Hoare,0.6978,0.3165
726,"(14, 15]",2008-03-15,FRX,FRX070808L8,1202 days,2007-08,0.0,0.485,0.0,0.0,2.275,0.485,FRX0708L8,Lake Fryxell,7.5949,2.1233333333333335
727,"(14, 15]",2008-03-18,HOR,HOR0708L8,1205 days,2007-08,0.11000000000000001,0.030000000000000006,0.43,1.5859999999999999,0.13999999999999999,2.1559999999999997,HOR0708L8,Lake Hoare,0.6984,0.3036666666666667
728,"(14, 15]",2008-11-13,FRX,FRX0809L1,1445 days,2008-09,0.0,0.21714285714285714,0.0,0.0,1.8414285714285714,0.21714285714285714,FRX0809L1,Lake Fryxell,7.6367,2.143666666666667
729,"(14, 15]",2008-11-18,HOR,HOR0809L1,1450 days,2008-09,0.14250000000000002,0.0,0.76,1.3425,0.10750000000000001,2.2424999999999997,HOR0809L1,Lake Hoare,0.7126,0.241
730,"(14, 15]",2008-12-14,FRX,FRX0809L2,1476 days,2008-09,0.0,0.25166666666666665,0.0,0.0,1.9166666666666667,0.25166666666666665,FRX0809L2,Lake Fryxell,7.621822222222223,2.1544444444444446
731,"(14, 15]",2008-12-17,HOR,HOR0809L2,1479 days,2008-09,0.39454545454545453,0.0,0.8190909090909091,1.39,0.0890909090909091,2.6054545454545455,HOR0809L2,Lake Hoare,0.71266,0.25670000000000004
732,"(14, 15]",2008-12-30,FRX,FRX0809L3,1492 days,2008-09,0.0,0.309,0.0,0.0,1.9259999999999997,0.309,FRX0809L3,Lake Fryxell,7.5553333333333335,2.1604444444444444
733,"(14, 15]",2008-12-31,HOR,HOR0809L3,1493 days,2008-09,0.33,0.0,0.8714285714285713,1.3128571428571427,0.09571428571428571,2.512857142857143,HOR0809L3,Lake Hoare,0.7010555555555555,0.30777777777777776
734,"(14, 15]",2009-11-13,HOR,HOR0910L1,1810 days,2009-10,0.0,0.0,1.335,1.57,0.0,2.9074999999999998,HOR0910L1,Lake Hoare,0.6927444444444445,0.2728888888888889
735,"(14, 15]",2009-12-30,FRX,FRX0910L3,1857 days,2009-10,0.0,0.3625,0.0,0.0,1.8275000000000001,0.3625,FRX0910L3,Lake Fryxell,7.48942,2.2391
736,"(14, 15]",2010-11-15,HOR,HOR1011L1,2177 days,2010-11,0.13333333333333333,0.0,1.5533333333333335,0.94,0.23,2.6266666666666665,HOR1011L1,Lake Hoare,0.6946,0.2476
737,"(14, 15]",2010-12-12,HOR,HOR1011L2,2204 days,2010-11,0.25222222222222224,0.0,2.033333333333333,1.2966666666666666,0.35555555555555557,3.5822222222222226,HOR1011L2,Lake Hoare,0.68972,0.2808
738,"(14, 15]",2011-11-13,HOR,HOR1112L1,2540 days,2011-12,0.0,0.0,1.37625,0.88,0.16375,2.25875,HOR1112L1,Lake Hoare,0.6604222222222221,0.2767777777777778
739,"(14, 15]",2011-12-12,HOR,HOR1112L2,2569 days,2011-12,0.0,0.0,2.098666666666667,1.4313333333333333,0.132,3.5286666666666666,HOR1112L2,Lake Hoare,0.6641,0.2796666666666667
740,"(14, 15]",2012-11-14,MIE,MIE1213L1,2907 days,2012-13,1.5943749999999999,0.0,0.4025,0.20124999999999998,0.16125,2.1956249999999997,MIE1213L1,Lake Miers,0.14575555555555555,5.2459999999999996
741,"(14, 15]",2012-12-13,MIE,MIE1213L2,2936 days,2012-13,2.288,0.0,0.27666666666666667,0.2846666666666666,0.07733333333333332,2.85,MIE1213L2,Lake Miers,0.14353333333333335,5.304222222222222
742,"(14, 15]",2013-11-16,FRX,FRX1314L1,3274 days,2013-14,0.0,0.24538461538461537,0.0,0.0,2.1423076923076922,0.24538461538461537,FRX1314L1,Lake Fryxell,7.25853,2.4577
743,"(14, 15]",2013-11-29,MIE,MIE1314L1,3287 days,2013-14,3.097,0.0,0.8879999999999999,0.557,0.33199999999999996,4.543,MIE1314L1,Lake Miers,0.14364444444444444,5.036222222222222
744,"(14, 15]",2013-12-12,JOY,JOY1314L1,3300 days,2013-14,0.0,0.0,0.09999999999999999,4.4816666666666665,0.0,4.581666666666666,JOY1314,Lake Joyce,0.32435,0.28969999999999996
745,"(14, 15]",2014-11-14,MIE,MIE2014L1,3637 days,2014-15,1.831,0.006,0.10300000000000001,0.028000000000000004,0.124,1.966,MIE1415L1,Lake Miers,0.14454444444444445,5.178333333333333
746,"(14, 15]",2014-12-12,FRX,FRX2014L2,3665 days,2014-15,0.0,0.18928571428571428,0.0,0.0,2.077857142857143,0.18928571428571428,FRX1415L2,Lake Fryxell,7.180499999999999,2.4727777777777775
747,"(14, 15]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,2.109090909090909,0.0,1.44,0.11636363636363636,0.08090909090909092,3.6654545454545455,HOR1415L2,Lake Hoare,0.639575,0.4535
748,"(14, 15]",2014-12-17,MIE,MIE2014L2,3670 days,2014-15,1.3633333333333333,0.0,0.06,0.016666666666666666,0.145,1.4400000000000002,MIE1415L2,Lake Miers,0.14583333333333334,5.412333333333333
749,"(14, 15]",2015-01-01,FRX,FRX2014L3,3685 days,2014-15,0.0,0.182,0.0,0.0,2.156,0.182,FRX1415L3,Lake Fryxell,7.208977777777777,2.4708888888888887
750,"(14, 15]",2015-11-13,MIE,MIE2015L1,4001 days,2015-16,2.1658333333333335,0.0,0.3416666666666666,0.26,0.145,2.766666666666667,MIE1516L1,Lake Miers,0.14403000000000002,4.960800000000001
751,"(14, 15]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,1.3066666666666666,0.0,2.071111111111111,0.4566666666666667,0.13444444444444445,3.835555555555556,HOR1516L2,Lake Hoare,0.629,0.5392
752,"(14, 15]",2016-01-01,FRX,FRX2015L3,4050 days,2015-16,0.0,0.275625,0.0,0.0,1.799375,0.275625,FRX1516L3,Lake Fryxell,7.149766666666666,2.4835555555555557
753,"(14, 15]",2016-11-12,MIE,MIE1617L2,4366 days,2016-17,0.0,0.12666666666666665,0.0,0.0,1.6306666666666667,0.12666666666666665,MIE1617L1,Lake Miers,0.14222222222222222,4.806444444444444
754,"(14, 15]",2016-12-15,HOR,HOR1617L2,4399 days,2016-17,0.0,0.0,1.9027777777777777,0.7827777777777778,0.20444444444444446,2.683333333333333,HOR1617L2,Lake Hoare,0.62573,0.45199999999999996
755,"(14, 15]",2017-12-15,MIE,MIE1718L2,4764 days,2017-18,2.29,0.008666666666666666,0.364,0.9526666666666667,0.33399999999999996,3.616,MIE1718L2,Lake Miers,0.14325555555555558,4.939666666666667
756,"(14, 15]",2018-11-15,HOR,HOR1819L1,5099 days,2018-19,0.004705882352941177,0.0005882352941176471,0.10588235294117647,0.6252941176470589,0.20411764705882354,0.7376470588235293,HOR1819L1,Lake Hoare,0.62476,0.2546
757,"(14, 15]",2018-12-14,HOR,HOR1819L2,5128 days,2018-19,0.0,0.0,2.705,1.155625,0.19625,3.861875,HOR1819L2,Lake Hoare,0.6255757142857143,0.25634285714285715
758,"(14, 15]",2018-12-29,MIE,MIE1819L2,5143 days,2018-19,1.5933333333333333,0.006666666666666667,0.46199999999999997,0.9753333333333333,0.264,3.0386666666666664,MIE1819L2,Lake Miers,0.14211142857142858,4.912642857142857
759,"(14, 15]",2019-11-16,HOR,HOR1920L1,5465 days,2019-20,0.45416666666666666,0.0,4.2575,1.3570833333333334,0.25083333333333335,6.07,HOR1920L1,Lake Hoare,0.6275,0.22925
760,"(14, 15]",2019-12-13,HOR,HOR1920L2,5492 days,2019-20,0.32727272727272727,0.0,3.9063636363636363,1.4009090909090909,0.28454545454545455,5.635454545454546,HOR1920L2,Lake Hoare,0.6206,0.29512499999999997
761,"(14, 15]",2021-12-20,FRX,FRX2122L2,6230 days,2021-22,0.0,0.4172222222222222,0.0,0.0,1.997222222222222,0.4172222222222222,FRX2122L2,Lake Fryxell,7.07458,2.3546
762,"(14, 15]",2021-12-23,HOR,HOR2122L2,6233 days,2021-22,1.535,0.0,2.03875,0.43125,0.2125,4.00625,HOR2122L2,Lake Hoare,0.6206,0.44025000000000003
763,"(14, 15]",2022-11-18,HOR,HOR2223L1,6563 days,2022-23,2.0255555555555556,0.0,0.7888888888888889,0.5511111111111111,0.20222222222222222,3.3677777777777775,HOR2223L1,Lake Hoare,0.622,0.4381111111111111
764,"(14, 15]",2022-12-22,HOR,HOR2223L2,6597 days,2022-23,1.802,0.0,1.793,0.492,0.242,4.09,HOR2223L2,Lake Hoare,0.6231333333333333,0.5073333333333333
765,"(15, 16]",2004-12-02,FRX,FRX0405L2,3 days,2004-05,0.0,0.375,0.0,0.0,3.215,0.375,FRX0405L2,Lake Fryxell,8.0172,2.1606666666666667
766,"(15, 16]",2004-12-07,HOR,HOR0405L2,8 days,2004-05,0.0,0.0,1.3275000000000001,0.395,0.265,1.725,HOR0405L2,Lake Hoare,0.7215000000000001,0.19699999999999998
767,"(15, 16]",2004-12-29,FRX,FRX0405L3,30 days,2004-05,0.0,0.33,0.0,0.08,3.1300000000000003,0.41,FRX0405L3,Lake Fryxell,7.911200000000001,2.14775
768,"(15, 16]",2004-12-30,HOR,HOR0405L3,31 days,2004-05,0.0,0.0,0.975,0.47,0.28,1.4449999999999998,HOR0405L3,Lake Hoare,0.7217,0.203
769,"(15, 16]",2006-11-11,FRX,FRX0607L1,712 days,2006-07,0.0,0.37666666666666665,0.0,0.0,2.0766666666666667,0.37666666666666665,FRX0607L1,Lake Fryxell,7.914833333333334,2.1033333333333335
770,"(15, 16]",2006-11-17,HOR,HOR0607L1,718 days,2006-07,0.0009523809523809524,0.0,0.44476190476190475,0.7009523809523809,0.22047619047619046,1.1466666666666667,HOR0607L1,Lake Hoare,0.71615,0.1785
771,"(15, 16]",2006-12-15,HOR,HOR0607L2,746 days,2006-07,0.0,0.0,1.0426666666666666,0.9246666666666667,0.21200000000000002,1.9686666666666668,HOR0607L2,Lake Hoare,0.71645,0.1895
772,"(15, 16]",2007-11-17,HOR,HOR0708L1,1083 days,2007-08,0.0036363636363636364,0.0,1.5227272727272727,2.069090909090909,0.05909090909090909,3.5945454545454543,HOR0708L1,Lake Hoare,0.7128333333333333,0.19733333333333336
773,"(15, 16]",2007-12-28,FRX,FRX070808L3,1124 days,2007-08,0.0,0.35833333333333334,0.0,0.0,2.3683333333333336,0.35833333333333334,FRX0708L3,Lake Fryxell,7.9215333333333335,2.126
774,"(15, 16]",2008-01-03,HOR,HOR0708L6,1130 days,2007-08,0.0,0.012,0.41,1.81,0.24000000000000005,2.2329999999999997,HOR0708L3,Lake Hoare,0.7134333333333333,0.237
775,"(15, 16]",2008-01-20,FRX,FRX070808L4,1147 days,2007-08,0.0,0.355,0.0,0.0,2.3575,0.355,FRX0708L4,Lake Fryxell,7.9705,2.1325000000000003
776,"(15, 16]",2008-01-24,HOR,HOR0708L4,1151 days,2007-08,0.0035714285714285718,0.0,0.8264285714285714,2.1614285714285715,0.1464285714285714,2.9899999999999998,HOR0708L4,Lake Hoare,0.7137666666666668,0.27666666666666667
777,"(15, 16]",2008-03-15,FRX,FRX070808L8,1202 days,2007-08,0.0,0.48,0.0,0.0,2.505,0.48,FRX0708L8,Lake Fryxell,7.9953,2.1336666666666666
778,"(15, 16]",2008-03-18,HOR,HOR0708L8,1205 days,2007-08,0.0,0.03833333333333334,0.315,1.7366666666666666,0.23333333333333336,2.0866666666666664,HOR0708L8,Lake Hoare,0.7058,0.28475
779,"(15, 16]",2008-11-13,FRX,FRX0809L1,1445 days,2008-09,0.0,0.25333333333333335,0.0,0.0,2.0083333333333333,0.25333333333333335,FRX0809L1,Lake Fryxell,7.9787,2.1384999999999996
780,"(15, 16]",2008-11-18,HOR,HOR0809L1,1450 days,2008-09,0.035,0.0,0.8525,1.5075,0.1,2.3975,HOR0809L1,Lake Hoare,0.7135,0.246
781,"(15, 16]",2008-12-14,FRX,FRX0809L2,1476 days,2008-09,0.0,0.26666666666666666,0.0,0.0,2.058333333333333,0.26666666666666666,FRX0809L2,Lake Fryxell,7.97912,2.1441
782,"(15, 16]",2008-12-17,HOR,HOR0809L2,1479 days,2008-09,0.13125,0.0,0.6375,1.5575,0.14250000000000002,2.32625,HOR0809L2,Lake Hoare,0.7139125,0.26737500000000003
783,"(15, 16]",2008-12-30,FRX,FRX0809L3,1492 days,2008-09,0.0,0.3145454545454545,0.0,0.0,2.1345454545454547,0.3145454545454545,FRX0809L3,Lake Fryxell,7.8952,2.147
784,"(15, 16]",2008-12-31,HOR,HOR0809L3,1493 days,2008-09,0.06,0.0,0.655,1.5825,0.14,2.29625,HOR0809L3,Lake Hoare,0.714,0.289375
785,"(15, 16]",2009-11-13,HOR,HOR0910L1,1810 days,2009-10,0.024,0.0,0.882,1.1280000000000001,0.052000000000000005,2.036,HOR0910L1,Lake Hoare,0.7087749999999999,0.23975
786,"(15, 16]",2009-12-30,FRX,FRX0910L3,1857 days,2009-10,0.0,0.3614285714285714,0.0,0.0,2.005714285714286,0.3614285714285714,FRX0910L3,Lake Fryxell,7.857025,2.20375
787,"(15, 16]",2010-11-15,HOR,HOR1011L1,2177 days,2010-11,0.026666666666666665,0.0,1.8466666666666665,1.011111111111111,0.2922222222222222,2.8833333333333333,HOR1011L1,Lake Hoare,0.7063285714285714,0.227
788,"(15, 16]",2010-12-12,HOR,HOR1011L2,2204 days,2010-11,0.08071428571428572,0.0,1.8728571428571428,1.452142857142857,0.4242857142857143,3.4057142857142857,HOR1011L2,Lake Hoare,0.7066375,0.24862499999999998
789,"(15, 16]",2011-11-13,HOR,HOR1112L1,2540 days,2011-12,0.0,0.0,0.9653846153846154,0.9600000000000001,0.2076923076923077,1.926923076923077,HOR1112L1,Lake Hoare,0.70055,0.1936
790,"(15, 16]",2011-12-12,HOR,HOR1112L2,2569 days,2011-12,0.0,0.0,1.2366666666666668,1.5073333333333332,0.142,2.743333333333333,HOR1112L2,Lake Hoare,0.7012222222222222,0.21644444444444444
791,"(15, 16]",2012-11-14,MIE,MIE1213L1,2907 days,2012-13,1.9985714285714287,0.0,0.29071428571428576,0.10071428571428573,0.16357142857142856,2.3892857142857147,MIE1213L1,Lake Miers,0.14855000000000002,5.2646
792,"(15, 16]",2012-12-13,MIE,MIE1213L2,2936 days,2012-13,2.710714285714286,0.0,0.1907142857142857,0.09571428571428572,0.034999999999999996,2.9957142857142856,MIE1213L2,Lake Miers,0.14796,5.3648
793,"(15, 16]",2013-11-16,FRX,FRX1314L1,3274 days,2013-14,0.0,0.228,0.0,0.0,2.3606666666666665,0.228,FRX1314L1,Lake Fryxell,7.7160125,2.396125
794,"(15, 16]",2013-11-29,MIE,MIE1314L1,3287 days,2013-14,3.31,0.0,0.969,0.296,0.205,4.577,MIE1314L1,Lake Miers,0.14693333333333333,5.078222222222222
795,"(15, 16]",2013-12-12,JOY,JOY1314L1,3300 days,2013-14,0.0,0.0,2.639411764705882,1.8923529411764708,0.011176470588235295,4.5317647058823525,JOY1314,Lake Joyce,0.42591111111111113,0.2518888888888889
796,"(15, 16]",2014-11-14,MIE,MIE2014L1,3637 days,2014-15,1.9646153846153847,0.0015384615384615385,0.043846153846153854,0.11461538461538462,0.12384615384615386,2.125384615384615,MIE1415L1,Lake Miers,0.1479,5.2203333333333335
797,"(15, 16]",2014-12-12,FRX,FRX2014L2,3665 days,2014-15,0.0,0.16538461538461538,0.0,0.0,2.289230769230769,0.16538461538461538,FRX1415L2,Lake Fryxell,7.652388888888889,2.4164444444444446
798,"(15, 16]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,2.274,0.0,1.518,0.213,0.128,4.006,HOR1415L2,Lake Hoare,0.6796,0.30675
799,"(15, 16]",2014-12-17,MIE,MIE2014L2,3670 days,2014-15,1.877857142857143,0.0,0.022142857142857148,0.005714285714285714,0.16071428571428573,1.9064285714285716,MIE1415L2,Lake Miers,0.14911,5.4632
800,"(15, 16]",2015-01-01,FRX,FRX2014L3,3685 days,2014-15,0.0,0.17384615384615387,0.0,0.0,2.413846153846154,0.17384615384615387,FRX1415L3,Lake Fryxell,7.67923,2.4201
801,"(15, 16]",2015-11-13,MIE,MIE2015L1,4001 days,2015-16,2.9050000000000002,0.0,0.288,0.23500000000000001,0.187,3.4299999999999997,MIE1516L1,Lake Miers,0.14636666666666664,5.0023333333333335
802,"(15, 16]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,1.0707692307692307,0.0,1.9038461538461537,0.5084615384615385,0.1853846153846154,3.483076923076923,HOR1516L2,Lake Hoare,0.6592333333333333,0.45422222222222225
803,"(15, 16]",2016-01-01,FRX,FRX2015L3,4050 days,2015-16,0.0,0.25833333333333336,0.0,0.0,2.004166666666667,0.25833333333333336,FRX1516L3,Lake Fryxell,7.618314285714286,2.4298571428571427
804,"(15, 16]",2016-11-12,MIE,MIE1617L2,4366 days,2016-17,0.0,0.14307692307692307,0.0,0.0,1.8323076923076924,0.14307692307692307,MIE1617L1,Lake Miers,0.14494,4.8544
805,"(15, 16]",2016-12-15,HOR,HOR1617L2,4399 days,2016-17,0.003125,0.0,1.413125,0.696875,0.219375,2.11375,HOR1617L2,Lake Hoare,0.647942857142857,0.38885714285714285
806,"(15, 16]",2017-12-15,MIE,MIE1718L2,4764 days,2017-18,3.4219999999999997,0.035333333333333335,0.12533333333333332,0.6786666666666666,0.33999999999999997,4.261333333333334,MIE1718L2,Lake Miers,0.1449888888888889,4.961777777777778
807,"(15, 16]",2018-11-15,HOR,HOR1819L1,5099 days,2018-19,0.0,0.05733333333333333,0.0,0.43066666666666664,0.20400000000000001,0.48800000000000004,HOR1819L1,Lake Hoare,0.6462285714285715,0.22615714285714286
808,"(15, 16]",2018-12-14,HOR,HOR1819L2,5128 days,2018-19,0.0,0.0,1.292,0.9593333333333334,0.2326666666666667,2.253333333333333,HOR1819L2,Lake Hoare,0.64725,0.23398750000000001
809,"(15, 16]",2018-12-29,MIE,MIE1819L2,5143 days,2018-19,2.207142857142857,0.028571428571428574,0.175,0.6864285714285714,0.2578571428571429,3.0964285714285715,MIE1819L2,Lake Miers,0.14449428571428571,4.942814285714285
810,"(15, 16]",2019-11-16,HOR,HOR1920L1,5465 days,2019-20,0.335,0.0,4.994375,1.560625,0.24875,6.890625,HOR1920L1,Lake Hoare,0.658475,0.18875
811,"(15, 16]",2019-12-13,HOR,HOR1920L2,5492 days,2019-20,0.099,0.0,2.41,1.385,0.31100000000000005,3.893,HOR1920L2,Lake Hoare,0.6360375,0.26
812,"(15, 16]",2021-12-20,FRX,FRX2122L2,6230 days,2021-22,0.0,0.33,0.0,0.0,2.1905263157894734,0.33,FRX2122L2,Lake Fryxell,7.568389999999999,2.3531000000000004
813,"(15, 16]",2021-12-23,HOR,HOR2122L2,6233 days,2021-22,1.1255555555555554,0.0,2.1255555555555556,0.5288888888888889,0.22999999999999998,3.7788888888888885,HOR2122L2,Lake Hoare,0.6352555555555556,0.3747777777777778
814,"(15, 16]",2022-11-18,HOR,HOR2223L1,6563 days,2022-23,1.7357142857142858,0.004285714285714286,0.9014285714285714,0.5907142857142856,0.2307142857142857,3.2307142857142854,HOR2223L1,Lake Hoare,0.6324636363636364,0.4
815,"(15, 16]",2022-12-22,HOR,HOR2223L2,6597 days,2022-23,1.8927272727272728,0.0,1.7199999999999998,0.519090909090909,0.23909090909090908,4.133636363636364,HOR2223L2,Lake Hoare,0.632425,0.48875
816,"(16, 17]",2004-12-02,FRX,FRX0405L2,3 days,2004-05,0.0,0.37333333333333335,0.0,0.0,3.533333333333333,0.37333333333333335,FRX0405L2,Lake Fryxell,8.29285,2.1959999999999997
817,"(16, 17]",2004-12-07,HOR,HOR0405L2,8 days,2004-05,0.0,0.0,1.2325,0.4225,0.28,1.655,HOR0405L2,Lake Hoare,0.7217666666666668,0.208
818,"(16, 17]",2004-12-30,HOR,HOR0405L3,31 days,2004-05,0.0,0.0,0.5233333333333333,0.39999999999999997,0.33,0.9233333333333333,HOR0405L3,Lake Hoare,0.7219000000000001,0.20966666666666667
819,"(16, 17]",2006-11-11,FRX,FRX0607L1,712 days,2006-07,0.0,0.3871428571428571,0.0,0.0,2.315714285714286,0.3871428571428571,FRX0607L1,Lake Fryxell,8.253074999999999,2.13925
820,"(16, 17]",2006-11-17,HOR,HOR0607L1,718 days,2006-07,0.0,0.0,0.17722222222222223,0.5927777777777777,0.24166666666666664,0.7705555555555555,HOR0607L1,Lake Hoare,0.71645,0.1845
821,"(16, 17]",2006-12-15,HOR,HOR0607L2,746 days,2006-07,0.0,0.0,0.6435714285714286,0.7949999999999999,0.25857142857142856,1.4378571428571427,HOR0607L2,Lake Hoare,0.7165,0.196
